Nodes,Degree,Eigenvector,LFVC,Clustering,Ego,hopset,betweenness,closeness
2656,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2657,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2658,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2659,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2660,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2661,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
2662,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2663,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2664,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2665,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2666,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2667,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2668,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2669,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
2670,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2671,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
2672,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2673,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2674,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2675,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
2676,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
2677,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.032562741,0.319182556
2678,0.000660066,4.27E-05,0.00010878,1,0,56,0,0.242070784
2679,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2680,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2681,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2682,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2683,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2684,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2685,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,6.61E-07,0.242090125
2686,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2687,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2688,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2689,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2690,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2691,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2692,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2693,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2694,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2695,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2696,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2697,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2698,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2699,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2700,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2701,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2702,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2703,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2704,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2705,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2706,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2707,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2708,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2709,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2710,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2711,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2712,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2713,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2714,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2715,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2716,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2717,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2718,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2719,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2720,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2721,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2722,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
2723,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2724,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2725,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,6.61E-07,0.242090125
2726,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2727,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,6.61E-07,0.242090125
2728,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
2729,0.000660066,4.27E-05,0.00010878,1,0,56,0,0.242070784
2730,0.018151815,0.001193198,0.017761025,0.035016835,0.948148148,179,0.044996027,0.319317104
2731,0.000330033,2.06E-05,9.37E-08,0,0,8,0,0.238601465
2732,0.001650165,0.00108042,0.00033447,0.2,0.75,144,0.000766006,0.316581339
2733,0.000330033,3.72E-05,8.30E-08,0,0,5,0,0.24047619
2734,0.002640264,0.000596232,0.000335495,0.035714286,0.964285714,107,0.005970937,0.313340228
2735,0.000330033,2.06E-05,9.37E-08,0,0,8,0,0.238601465
2736,0.000330033,2.06E-05,9.37E-08,0,0,8,0,0.238601465
2737,0.000330033,2.06E-05,9.37E-08,0,0,8,0,0.238601465
2738,0.000330033,2.06E-05,9.37E-08,0,0,8,0,0.238601465
2739,0.000660066,7.09E-05,1.92E-05,1,0,41,0,0.243549554
2740,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,0,0.243569132
2741,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,3.30E-07,0.243569132
2742,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,0,0.243569132
2743,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,3.30E-07,0.243569132
2744,0.000660066,7.09E-05,1.92E-05,1,0,41,0,0.243549554
2745,0.000660066,7.09E-05,1.92E-05,1,0,41,0,0.243549554
2746,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,0,0.243569132
2747,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,3.30E-07,0.243569132
2748,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,0,0.243569132
2749,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,3.30E-07,0.243569132
2750,0.000990099,7.34E-05,1.92E-05,0.666666667,0.166666667,41,0,0.243569132
2751,0.000660066,7.09E-05,1.92E-05,1,0,41,0,0.243549554
2752,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2753,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2754,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000659181,0.253853887
2755,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2756,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2757,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2758,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2759,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000659181,0.253853887
2760,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2761,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2762,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2763,0.01320132,0.001982067,0.011197197,0.038461538,0.858333333,204,0.02429689,0.321895251
2764,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.002659841,0.253853887
2765,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2766,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2767,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2768,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2769,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2770,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2771,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2772,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000659181,0.253853887
2773,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2774,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2775,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2776,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2777,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2778,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2779,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2780,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2781,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.002659841,0.253853887
2782,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2783,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.002659841,0.253853887
2784,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2785,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2786,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2787,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2788,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2789,0.000330033,6.84E-05,1.92E-05,0,0,40,0,0.243529979
2790,0.001320132,0.00057229,1.93E-05,0.166666667,0.833333333,76,0.000660502,0.253853887
2791,0.000330033,1.97E-05,5.21E-09,0,0,4,0,0.202472436
2792,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2793,0.001320132,0.000581866,0.009425734,0,1,91,0.000740542,0.291682711
2794,0.000330033,2.01E-05,2.37E-06,0,0,4,0,0.225832899
2795,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2796,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2797,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2798,0.001650165,0.001082757,0.000334458,0.2,0.75,156,0.000754541,0.31711146
2799,0.000330033,3.73E-05,8.28E-08,0,0,5,0,0.240781945
2800,0.006930693,0.000663646,0.000340359,0.004761905,0.995238095,114,0.01179821,0.314674421
2801,0.001320132,0.000526711,1.34E-07,0,1,72,0.000754541,0.254215958
2802,0.000330033,1.82E-05,5.89E-11,0,0,4,0,0.202702703
2803,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2804,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2805,0.001320132,0.000581866,0.009425734,0,1,91,0.000740542,0.291682711
2806,0.000330033,2.01E-05,2.37E-06,0,0,4,0,0.225832899
2807,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2808,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2809,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2810,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2811,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2812,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2813,0.000660066,4.15E-05,1.07E-07,0,1,25,3.08E-05,0.241376563
2814,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2815,0.000330033,2.29E-05,1.07E-07,0,0,21,0,0.239374309
2816,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
2817,0.034323432,0.01610871,0.994887723,0.027819268,0.86006348,2596,0.696192304,0.455228365
2818,0.000990099,0.001072379,0.009422601,0.333333333,0.666666667,140,0.000330251,0.294546515
2819,0.005280528,0.01359238,0.019508359,0.875,0.125,314,0.000330251,0.333957897
2820,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2821,0.009570957,0.01438422,0.01952158,0.283251232,0.594827586,311,0.006200747,0.334584806
2822,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2823,0.000660066,0.000978686,1.54E-07,1,0,48,0,0.254900311
2824,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2825,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2826,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2827,0.000330033,0.000494985,9.31E-08,0,0,29,0,0.250724038
2828,0.000660066,0.007148973,0.010367003,1,0,78,0,0.25302714
2829,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2830,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2831,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2832,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2833,0.003960396,0.000584524,0.009489646,0.015151515,0.984848485,76,0.007290619,0.291094245
2834,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2835,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2836,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2837,0.001320132,0.000579123,0.009419907,0.166666667,0.833333333,84,0.000659181,0.290870692
2838,0.000330033,2.00E-05,2.30E-06,0,0,4,0,0.225345828
2839,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2840,0.000330033,2.02E-05,3.05E-06,0,0,12,0,0.225479982
2841,0.000990099,0.006936775,0.010372279,0.333333333,0.666666667,68,0.000330251,0.252794927
2842,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2843,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2844,0.001320132,0.013444819,0.010375158,0.333333333,0.583333333,78,0.000334764,0.253090545
2845,0.021452145,0.193630069,0.700149047,0.251442308,0.714823718,368,0.063008878,0.338094175
2846,0.000990099,0.007180651,0.010375055,0.333333333,0.666666667,77,0.000330251,0.253048271
2847,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00232959,0.253917707
2848,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2849,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2850,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2851,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2852,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00233025,0.253917707
2853,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2854,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2855,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2856,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00233025,0.253917707
2857,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2858,0.010231023,0.182090272,0.010364995,0.875268817,0.094623656,95,0.00235535,0.253960272
2859,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2860,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2861,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2862,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00233025,0.253917707
2863,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00233025,0.253917707
2864,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2865,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00232959,0.253917707
2866,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2867,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2868,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2869,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2870,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2871,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2872,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2873,0.005280528,0.006867668,0.010511876,0.758333333,0.241666667,79,0.010900262,0.253323301
2874,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2875,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2876,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2877,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2878,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2879,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2880,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2881,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2882,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2883,0.004620462,0.000426913,4.04E-06,1,0,17,0,0.202310209
2884,0.000990099,0.006899242,0.010365171,0.333333333,0.666666667,67,0.000330251,0.252773838
2885,0.000990099,0.006899242,0.010365171,0.333333333,0.666666667,67,0.000330251,0.252773838
2886,0.000990099,0.007180651,0.010375055,0.333333333,0.666666667,77,0.00032959,0.253048271
2887,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2888,0.000990099,0.007157431,0.010374671,0.333333333,0.666666667,78,0.000330251,0.253069406
2889,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2890,0.001980198,0.007987037,0.019181014,0.266666667,0.666666667,132,0.002785226,0.294003493
2891,0.000330033,0.000274592,3.41E-09,0,0,6,0,0.227221597
2892,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2893,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2894,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2895,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2896,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2897,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.00232959,0.253917707
2898,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2899,0.00990099,0.181643061,0.010365173,0.933333333,0.066666667,94,0.000330251,0.253917707
2900,0.000990099,0.006899242,0.010365171,0.333333333,0.666666667,67,0.000330251,0.252773838
2901,0.000990099,0.006899242,0.010365171,0.333333333,0.666666667,67,0.000330251,0.252773838
2902,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2903,0.000660066,0.006661857,0.010365171,0,1,65,0.000330251,0.252731671
2904,0.000660066,0.007211572,0.019178699,1,0,122,0,0.293519326
2905,0.000660066,0.000558249,0.009413635,0,1,73,0.000330251,0.29050815
2906,0.004950495,1.75E-06,3.00E-14,0.380952381,0.459206349,64,0.003156677,0.174368418
2907,0.005940594,1.75E-06,3.01E-14,0.248366013,0.587145969,73,0.012680071,0.174579396
2908,0.001320132,7.29E-07,2.47E-14,0.333333333,0.583333333,50,0.000331792,0.173728571
2909,0.000330033,2.53E-08,5.77E-18,0,0,4,0,0.148021495
2910,0.003630363,1.23E-07,3.05E-17,0.672727273,0.327272727,38,0.010571992,0.149128851
2911,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2912,0.00330033,6.18E-09,1.88E-20,0.8,0.2,16,0.00032959,0.129858998
2913,0.000330033,2.31E-10,4.47E-24,0,0,10,0,0.114938169
2914,0.000330033,2.32E-10,4.82E-24,0,0,12,0,0.114946889
2915,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2916,0.000330033,2.32E-10,4.82E-24,0,0,12,0,0.114946889
2917,0.00330033,6.18E-09,1.88E-20,0.8,0.2,16,0.000330251,0.129858998
2918,0.000330033,2.31E-10,4.47E-24,0,0,10,0,0.114938169
2919,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2920,0.003960396,6.20E-09,1.88E-20,0.545454545,0.454545455,14,0.000988771,0.12987013
2921,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2922,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2923,0.000330033,2.32E-10,4.82E-24,0,0,12,0,0.114946889
2924,0.002970297,6.17E-09,1.88E-20,1,0,17,0,0.129853433
2925,0.000330033,5.98E-08,1.36E-17,0,0,14,0,0.148821218
2926,0.000330033,2.23E-08,5.88E-18,0,0,2,0,0.147840937
2927,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2928,0.000660066,7.04E-07,2.47E-14,1,0,50,0,0.173698693
2929,0.000330033,7.65E-11,8.82E-25,0,0,2,0,0.114612097
2930,0.000660066,6.69E-07,2.47E-14,1,0,45,0,0.173479904
2931,0.000660066,6.11E-08,1.56E-17,0,1,19,0.00265918,0.148667877
2932,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2933,0.000330033,6.10E-08,1.56E-17,0,0,18,0,0.148638705
2934,0.000330033,6.10E-08,1.56E-17,0,0,18,0,0.148638705
2935,0.000660066,6.46E-08,1.58E-17,0,1,21,0.001981506,0.148667877
2936,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2937,0.000330033,4.41E-09,1.54E-20,0,0,3,0,0.12952039
2938,0.000660066,2.27E-09,3.75E-21,0,1,3,0.001651255,0.129487179
2939,0.000990099,1.28E-13,5.49E-32,1,0,5,0,0.093314034
2940,0.000990099,1.28E-13,5.47E-32,1,0,5,0,0.093314034
2941,0.001320132,3.00E-12,2.13E-28,0.5,0.5,5,0.000990753,0.102907214
2942,0.000660066,8.12E-11,8.92E-25,0,1,5,0.001321004,0.114681503
2943,0.000990099,1.28E-13,5.51E-32,1,0,5,0,0.093314034
2944,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2945,0.000660066,7.03E-07,2.47E-14,1,0,47,0,0.173967962
2946,0.000330033,6.10E-08,1.56E-17,0,0,18,0,0.148638705
2947,0.000330033,6.45E-08,1.58E-17,0,0,20,0,0.148580395
2948,0.001320132,8.29E-07,2.47E-14,1,0,56,0,0.17383821
2949,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2950,0.001320132,1.39E-06,2.98E-14,1,0,55,0,0.173668826
2951,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2952,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2953,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
2954,0.000660066,7.08E-07,2.47E-14,1,0,50,0,0.173599175
2955,0.000990099,1.26E-07,3.24E-17,0.333333333,0.666666667,29,0.00032959,0.14878468
2956,0.000330033,6.43E-07,2.47E-14,0,0,43,0,0.173460041
