Source,Target,Type,weight
31733,32798,Undirected,1
31733,32815,Undirected,1
31733,32825,Undirected,1
31733,32831,Undirected,1
31733,32838,Undirected,1
31733,32849,Undirected,1
31733,32857,Undirected,1
31733,32887,Undirected,1
31733,32897,Undirected,1
31733,32979,Undirected,1
31733,32987,Undirected,1
31733,32994,Undirected,1
31733,33008,Undirected,1
31733,33016,Undirected,1
31733,33025,Undirected,1
31733,33028,Undirected,1
31733,33030,Undirected,1
31733,33035,Undirected,1
31733,33065,Undirected,1
31733,33100,Undirected,1
31733,33106,Undirected,1
31733,33113,Undirected,1
31733,33123,Undirected,1
31733,33134,Undirected,1
31733,33142,Undirected,1
31733,33154,Undirected,1
31733,33167,Undirected,1
31733,33187,Undirected,1
31733,33191,Undirected,1
31733,33202,Undirected,1
31733,33204,Undirected,1
31733,33239,Undirected,1
31733,33260,Undirected,1
31733,33281,Undirected,1
31733,33301,Undirected,1
31733,33321,Undirected,1
31733,33388,Undirected,1
31733,33413,Undirected,1
31733,33545,Undirected,1
31733,33556,Undirected,1
31733,33558,Undirected,1
31733,33625,Undirected,1
31733,33644,Undirected,1
31733,33651,Undirected,1
31733,33660,Undirected,1
31733,33665,Undirected,1
31733,33666,Undirected,1
31733,33698,Undirected,1
31733,33709,Undirected,1
31733,33716,Undirected,1
31733,33718,Undirected,1
31733,33732,Undirected,1
31733,33741,Undirected,1
31733,33748,Undirected,1
31733,33802,Undirected,1
31733,33822,Undirected,1
31733,33825,Undirected,1
31733,33853,Undirected,1
31733,33858,Undirected,1
31733,33861,Undirected,1
31733,33870,Undirected,1
31733,33886,Undirected,1
31733,33890,Undirected,1
31733,33915,Undirected,1
31733,33918,Undirected,1
31733,33920,Undirected,1
31733,33923,Undirected,1
31733,33932,Undirected,1
31733,33953,Undirected,1
31733,33955,Undirected,1
31733,34032,Undirected,1
31733,34046,Undirected,1
31733,34091,Undirected,1
31733,34106,Undirected,1
31733,34110,Undirected,1
31733,34115,Undirected,1
31733,34120,Undirected,1
31733,34124,Undirected,1
31733,34140,Undirected,1
31733,34147,Undirected,1
31733,34152,Undirected,1
31733,34169,Undirected,1
31733,34193,Undirected,1
31733,34195,Undirected,1
31733,34206,Undirected,1
31733,34222,Undirected,1
31733,34251,Undirected,1
31733,34255,Undirected,1
31733,34263,Undirected,1
31733,34267,Undirected,1
31733,34273,Undirected,1
31733,34277,Undirected,1
31733,34319,Undirected,1
31733,34338,Undirected,1
31733,34340,Undirected,1
31733,34345,Undirected,1
31733,34363,Undirected,1
31733,34373,Undirected,1
31733,34416,Undirected,1
31733,34419,Undirected,1
31733,34431,Undirected,1
31733,34444,Undirected,1
31733,34450,Undirected,1
31733,34479,Undirected,1
31733,34486,Undirected,1
31733,34556,Undirected,1
31733,34567,Undirected,1
31733,34590,Undirected,1
31733,34594,Undirected,1
31733,34612,Undirected,1
31733,34623,Undirected,1
31733,34632,Undirected,1
31733,34633,Undirected,1
31733,34639,Undirected,1
31733,34640,Undirected,1
31733,34647,Undirected,1
31733,34649,Undirected,1
31733,34651,Undirected,1
31733,34653,Undirected,1
31733,34683,Undirected,1
31733,34708,Undirected,1
31733,34717,Undirected,1
31733,34725,Undirected,1
31733,34761,Undirected,1
31733,34767,Undirected,1
31733,34842,Undirected,1
31733,34848,Undirected,1
31733,34857,Undirected,1
31733,34860,Undirected,1
31733,34861,Undirected,1
31733,34863,Undirected,1
31733,34890,Undirected,1
31733,34932,Undirected,1
31733,34948,Undirected,1
31733,34967,Undirected,1
31733,34969,Undirected,1
31733,34979,Undirected,1
31733,34990,Undirected,1
31733,35021,Undirected,1
31733,35068,Undirected,1
31733,35070,Undirected,1
31733,35077,Undirected,1
31733,35081,Undirected,1
31733,35086,Undirected,1
31733,35136,Undirected,1
31733,35146,Undirected,1
31733,35177,Undirected,1
31733,35197,Undirected,1
31733,35232,Undirected,1
31733,35291,Undirected,1
31733,35328,Undirected,1
31733,35331,Undirected,1
31733,35348,Undirected,1
31733,35356,Undirected,1
31733,35378,Undirected,1
31733,35382,Undirected,1
31733,35383,Undirected,1
31733,35391,Undirected,1
31733,35402,Undirected,1
31733,35428,Undirected,1
31733,35439,Undirected,1
31733,35444,Undirected,1
31733,35474,Undirected,1
31733,35492,Undirected,1
31733,35493,Undirected,1
31733,35521,Undirected,1
31733,35524,Undirected,1
31733,35529,Undirected,1
31733,35590,Undirected,1
31733,35629,Undirected,1
31733,35634,Undirected,1
31733,35641,Undirected,1
31733,35648,Undirected,1
31733,35652,Undirected,1
31733,35660,Undirected,1
31733,35666,Undirected,1
31733,35675,Undirected,1
31733,35683,Undirected,1
31733,35702,Undirected,1
31733,35708,Undirected,1
31733,35723,Undirected,1
31733,35731,Undirected,1
31733,35777,Undirected,1
31733,35785,Undirected,1
31733,35791,Undirected,1
31733,35866,Undirected,1
31733,35868,Undirected,1
31733,35886,Undirected,1
31733,35910,Undirected,1
31733,35926,Undirected,1
31733,35965,Undirected,1
31733,35968,Undirected,1
31733,35970,Undirected,1
31733,35976,Undirected,1
31733,35984,Undirected,1
31733,35996,Undirected,1
31733,36014,Undirected,1
31733,36018,Undirected,1
31733,36033,Undirected,1
31733,36050,Undirected,1
31733,36054,Undirected,1
31733,36073,Undirected,1
31733,36076,Undirected,1
31733,36086,Undirected,1
31733,36089,Undirected,1
31733,36106,Undirected,1
31733,36109,Undirected,1
31733,36112,Undirected,1
31733,36122,Undirected,1
31733,36130,Undirected,1
31733,36133,Undirected,1
31733,36135,Undirected,1
31733,36158,Undirected,1
31733,36167,Undirected,1
31733,36215,Undirected,1
31733,36228,Undirected,1
31733,36253,Undirected,1
31733,36260,Undirected,1
31733,36268,Undirected,1
31733,36272,Undirected,1
31733,36314,Undirected,1
31733,36320,Undirected,1
31733,36325,Undirected,1
31733,36326,Undirected,1
31733,36328,Undirected,1
31733,36353,Undirected,1
31733,36355,Undirected,1
31733,36374,Undirected,1
31733,36376,Undirected,1
31733,36380,Undirected,1
31733,36393,Undirected,1
31733,36395,Undirected,1
31733,36436,Undirected,1
31733,36477,Undirected,1
31733,36482,Undirected,1
31733,36489,Undirected,1
31733,36499,Undirected,1
31733,36503,Undirected,1
31733,36532,Undirected,1
31733,36538,Undirected,1
31733,36584,Undirected,1
31733,36602,Undirected,1
31733,36612,Undirected,1
31733,36634,Undirected,1
31733,36637,Undirected,1
31733,36662,Undirected,1
31733,36669,Undirected,1
31733,36686,Undirected,1
31733,36693,Undirected,1
31733,36707,Undirected,1
31733,36715,Undirected,1
31733,36730,Undirected,1
31733,36742,Undirected,1
31733,36819,Undirected,1
31733,36820,Undirected,1
31733,36826,Undirected,1
31733,36833,Undirected,1
31733,36859,Undirected,1
31733,36874,Undirected,1
31733,36890,Undirected,1
31733,36924,Undirected,1
31733,36949,Undirected,1
31733,36962,Undirected,1
31733,36977,Undirected,1
31733,36981,Undirected,1
31733,36999,Undirected,1
31733,37003,Undirected,1
31733,37019,Undirected,1
31733,37037,Undirected,1
31733,37052,Undirected,1
31733,37077,Undirected,1
31733,37081,Undirected,1
31733,37098,Undirected,1
31733,37108,Undirected,1
31733,37124,Undirected,1
31733,37138,Undirected,1
31733,37148,Undirected,1
31733,37177,Undirected,1
31733,37181,Undirected,1
31733,37201,Undirected,1
31733,37205,Undirected,1
31733,37215,Undirected,1
31733,37218,Undirected,1
31733,37229,Undirected,1
31733,37236,Undirected,1
31733,37274,Undirected,1
31733,37285,Undirected,1
31733,37303,Undirected,1
31733,37319,Undirected,1
31733,37334,Undirected,1
31733,37359,Undirected,1
31733,37364,Undirected,1
31733,37367,Undirected,1
31733,37404,Undirected,1
31733,37440,Undirected,1
31733,37454,Undirected,1
31733,37504,Undirected,1
31733,37532,Undirected,1
31733,37610,Undirected,1
31733,37634,Undirected,1
31733,37646,Undirected,1
31733,37648,Undirected,1
31733,37661,Undirected,1
31733,37667,Undirected,1
31733,37671,Undirected,1
31733,37701,Undirected,1
31733,37718,Undirected,1
31733,37719,Undirected,1
31733,37720,Undirected,1
31733,37747,Undirected,1
31733,37752,Undirected,1
31733,37762,Undirected,1
31733,37769,Undirected,1
31733,37782,Undirected,1
31733,37794,Undirected,1
31733,37839,Undirected,1
31733,37866,Undirected,1
31733,37879,Undirected,1
31733,37889,Undirected,1
31733,37892,Undirected,1
31733,37929,Undirected,1
31733,37957,Undirected,1
31733,37960,Undirected,1
31733,37961,Undirected,1
31733,37963,Undirected,1
31733,37984,Undirected,1
31733,38025,Undirected,1
31733,38029,Undirected,1
31733,38033,Undirected,1
31733,38063,Undirected,1
31733,38066,Undirected,1
31733,38088,Undirected,1
31733,38186,Undirected,1
31733,38215,Undirected,1
31733,38216,Undirected,1
31733,38232,Undirected,1
31733,38233,Undirected,1
31733,38311,Undirected,1
31733,38325,Undirected,1
31733,38354,Undirected,1
31733,38395,Undirected,1
31733,38398,Undirected,1
31733,38448,Undirected,1
31733,38451,Undirected,1
31733,38456,Undirected,1
31733,38457,Undirected,1
31733,38467,Undirected,1
31733,38495,Undirected,1
31733,38503,Undirected,1
31733,38505,Undirected,1
31733,38510,Undirected,1
31733,38521,Undirected,1
31733,38572,Undirected,1
31733,38578,Undirected,1
31733,38581,Undirected,1
31733,38602,Undirected,1
31733,38629,Undirected,1
31733,38648,Undirected,1
31733,38671,Undirected,1
31733,38679,Undirected,1
31733,38689,Undirected,1
31733,38697,Undirected,1
31733,38714,Undirected,1
31733,38724,Undirected,1
31733,38726,Undirected,1
31733,38759,Undirected,1
31733,38763,Undirected,1
31733,38765,Undirected,1
31733,38769,Undirected,1
31733,38770,Undirected,1
31733,38778,Undirected,1
31733,38838,Undirected,1
31733,38851,Undirected,1
31733,38856,Undirected,1
31733,38866,Undirected,1
31733,38888,Undirected,1
31733,38911,Undirected,1
31733,38913,Undirected,1
31733,38962,Undirected,1
31733,38979,Undirected,1
31733,38980,Undirected,1
31733,39003,Undirected,1
31733,39027,Undirected,1
31733,39040,Undirected,1
31733,39078,Undirected,1
31733,39088,Undirected,1
31733,39127,Undirected,1
31733,39157,Undirected,1
31733,39181,Undirected,1
31733,39205,Undirected,1
31733,39230,Undirected,1
31733,39250,Undirected,1
31733,39270,Undirected,1
31733,39297,Undirected,1
31733,39303,Undirected,1
31733,39350,Undirected,1
31733,39368,Undirected,1
31733,39371,Undirected,1
31733,39372,Undirected,1
31733,39373,Undirected,1
31733,39375,Undirected,1
31733,39423,Undirected,1
31733,39447,Undirected,1
31733,39464,Undirected,1
31733,39520,Undirected,1
31733,39583,Undirected,1
31733,39588,Undirected,1
31733,39591,Undirected,1
31733,39619,Undirected,1
31733,39670,Undirected,1
31733,39693,Undirected,1
31733,39705,Undirected,1
31733,39709,Undirected,1
31733,39750,Undirected,1
31733,39751,Undirected,1
31733,39798,Undirected,1
31733,39802,Undirected,1
31733,39809,Undirected,1
31733,39812,Undirected,1
31733,39826,Undirected,1
31733,39827,Undirected,1
31733,39832,Undirected,1
31733,39838,Undirected,1
31733,39861,Undirected,1
31733,39864,Undirected,1
31733,39875,Undirected,1
31733,39885,Undirected,1
31733,39888,Undirected,1
31733,39891,Undirected,1
31733,39921,Undirected,1
31733,39942,Undirected,1
31733,39948,Undirected,1
31733,39954,Undirected,1
31733,39958,Undirected,1
31733,39974,Undirected,1
31733,40005,Undirected,1
31733,40021,Undirected,1
31733,40041,Undirected,1
31733,40048,Undirected,1
31733,40116,Undirected,1
31733,40118,Undirected,1
31733,40124,Undirected,1
31733,40163,Undirected,1
31740,34373,Undirected,1
31742,33962,Undirected,1
31744,36288,Undirected,1
31748,33450,Undirected,1
31754,34698,Undirected,1
31755,33056,Undirected,1
31755,34179,Undirected,1
31755,35545,Undirected,1
31755,39511,Undirected,1
31759,35654,Undirected,1
31760,32337,Undirected,1
31760,33264,Undirected,1
31760,34119,Undirected,1
31760,35444,Undirected,1
31760,37305,Undirected,1
31763,35610,Undirected,1
31769,35973,Undirected,1
31770,32199,Undirected,1
31770,35973,Undirected,1
31771,32657,Undirected,1
31773,37319,Undirected,1
31780,39464,Undirected,1
31782,35973,Undirected,1
31782,36231,Undirected,1
31782,38121,Undirected,1
31782,39453,Undirected,1
31783,35407,Undirected,1
31785,36694,Undirected,1
31790,35973,Undirected,1
31790,37468,Undirected,1
31792,35973,Undirected,1
31796,33718,Undirected,1
31798,32947,Undirected,1
31798,34716,Undirected,1
31805,33092,Undirected,1
31807,38333,Undirected,1
31810,37597,Undirected,1
31811,39464,Undirected,1
31812,34883,Undirected,1
31817,37645,Undirected,1
31819,38195,Undirected,1
31824,38277,Undirected,1
31824,38972,Undirected,1
31828,33190,Undirected,1
31829,39277,Undirected,1
31832,37011,Undirected,1
31832,40008,Undirected,1
31837,33264,Undirected,1
31837,35973,Undirected,1
31838,37319,Undirected,1
31841,35471,Undirected,1
31841,37190,Undirected,1
31843,32964,Undirected,1
31844,34713,Undirected,1
31844,35973,Undirected,1
31844,36294,Undirected,1
31844,37902,Undirected,1
31844,38488,Undirected,1
31845,35973,Undirected,1
31845,37048,Undirected,1
31845,37349,Undirected,1
31850,33874,Undirected,1
31850,35050,Undirected,1
31850,36375,Undirected,1
31850,39420,Undirected,1
31858,32283,Undirected,1
31858,33264,Undirected,1
31858,33660,Undirected,1
31858,35973,Undirected,1
31858,38474,Undirected,1
31859,39358,Undirected,1
31865,38254,Undirected,1
31867,33718,Undirected,1
31869,34389,Undirected,1
31869,36062,Undirected,1
31876,35534,Undirected,1
31877,35973,Undirected,1
31880,33811,Undirected,1
31880,34201,Undirected,1
31880,35973,Undirected,1
31881,34881,Undirected,1
31881,38991,Undirected,1
31887,38600,Undirected,1
31894,38195,Undirected,1
31898,36220,Undirected,1
31902,38766,Undirected,1
31905,32730,Undirected,1
31905,39929,Undirected,1
31906,37625,Undirected,1
31907,37205,Undirected,1
31908,33718,Undirected,1
31910,39465,Undirected,1
31915,35904,Undirected,1
31916,37571,Undirected,1
31920,33701,Undirected,1
31921,38224,Undirected,1
31923,35537,Undirected,1
31925,35973,Undirected,1
31929,38112,Undirected,1
31935,37188,Undirected,1
31935,37597,Undirected,1
31944,36289,Undirected,1
31947,32043,Undirected,1
31950,38045,Undirected,1
31951,34489,Undirected,1
31952,36106,Undirected,1
31953,32939,Undirected,1
31955,33718,Undirected,1
31955,35973,Undirected,1
31958,33264,Undirected,1
31958,35973,Undirected,1
31959,35973,Undirected,1
31960,39464,Undirected,1
31968,38037,Undirected,1
31969,37393,Undirected,1
31981,35973,Undirected,1
31982,33689,Undirected,1
31985,35973,Undirected,1
31985,37319,Undirected,1
31986,33005,Undirected,1
31987,37967,Undirected,1
31989,36970,Undirected,1
31989,38854,Undirected,1
31990,35973,Undirected,1
31992,38195,Undirected,1
32001,34931,Undirected,1
32004,33718,Undirected,1
32005,34219,Undirected,1
32005,34300,Undirected,1
32005,34392,Undirected,1
32005,35973,Undirected,1
32005,36437,Undirected,1
32005,36834,Undirected,1
32005,37302,Undirected,1
32005,38084,Undirected,1
32005,39465,Undirected,1
32009,33005,Undirected,1
32011,35546,Undirected,1
32013,32532,Undirected,1
32013,33170,Undirected,1
32013,34177,Undirected,1
32013,35876,Undirected,1
32013,35973,Undirected,1
32013,36076,Undirected,1
32013,37664,Undirected,1
32013,37930,Undirected,1
32015,33874,Undirected,1
32017,35841,Undirected,1
32023,33264,Undirected,1
32023,36864,Undirected,1
32023,37891,Undirected,1
32024,36076,Undirected,1
32024,36864,Undirected,1
32027,36264,Undirected,1
32027,36758,Undirected,1
32028,36864,Undirected,1
32029,33264,Undirected,1
32029,33718,Undirected,1
32029,38025,Undirected,1
32038,40023,Undirected,1
32041,36653,Undirected,1
32051,32856,Undirected,1
32052,38413,Undirected,1
32053,39060,Undirected,1
32057,39465,Undirected,1
32058,33718,Undirected,1
32061,36760,Undirected,1
32064,35654,Undirected,1
32065,33345,Undirected,1
32068,34638,Undirected,1
32068,36076,Undirected,1
32071,40163,Undirected,1
32073,36464,Undirected,1
32076,32939,Undirected,1
32077,33092,Undirected,1
32082,33190,Undirected,1
32083,33112,Undirected,1
32087,33825,Undirected,1
32093,39367,Undirected,1
32097,32234,Undirected,1
32097,32425,Undirected,1
32097,33264,Undirected,1
32097,33748,Undirected,1
32097,34629,Undirected,1
32097,34767,Undirected,1
32097,35973,Undirected,1
32097,36076,Undirected,1
32097,37404,Undirected,1
32097,38037,Undirected,1
32101,33190,Undirected,1
32103,33443,Undirected,1
32103,33657,Undirected,1
32106,34103,Undirected,1
32106,35654,Undirected,1
32106,38190,Undirected,1
32109,37179,Undirected,1
32111,37319,Undirected,1
32118,32814,Undirected,1
32118,33246,Undirected,1
32118,35654,Undirected,1
32118,35677,Undirected,1
32118,37860,Undirected,1
32118,38770,Undirected,1
32118,40088,Undirected,1
32120,34468,Undirected,1
32125,39465,Undirected,1
32132,35637,Undirected,1
32134,39465,Undirected,1
32137,32597,Undirected,1
32137,32996,Undirected,1
32137,33114,Undirected,1
32137,33378,Undirected,1
